Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7003","March","%","-1.066707","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7004","April","%","-0.988778","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7005","May","%","-0.895087","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7006","June","%","-0.45958","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7007","July","%","-0.009708","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7008","August","%","0.433657","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7009","September","%","0.616316","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7010","October","%","0.826056","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7011","November","%","0.899628","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2010","2010","23014","Food price inflation","7012","December","%","1.126568","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7001","January","%","1.674032","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7002","February","%","2.162708","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7003","March","%","2.521297","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7004","April","%","2.625334","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7005","May","%","3.13699","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7006","June","%","3.049246","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7007","July","%","2.606667","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7008","August","%","2.348643","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7009","September","%","2.402379","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7010","October","%","2.591183","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7011","November","%","2.921043","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2011","2011","23014","Food price inflation","7012","December","%","2.772807","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7001","January","%","2.458263","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7002","February","%","2.675466","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7003","March","%","2.411362","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7004","April","%","2.337785","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7005","May","%","2.005205","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7006","June","%","2.557699","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7007","July","%","2.380051","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7008","August","%","2.495555","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7009","September","%","2.791901","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7010","October","%","2.76866","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7011","November","%","2.621313","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2012","2012","23014","Food price inflation","7012","December","%","2.803279","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7001","January","%","3.128257","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7002","February","%","2.578301","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7003","March","%","2.500806","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7004","April","%","2.703013","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7005","May","%","3.179388","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7006","June","%","3.173915","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7007","July","%","3.366608","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7008","August","%","3.137353","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7009","September","%","1.940082","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7010","October","%","1.231988","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7011","November","%","0.986114","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2013","2013","23014","Food price inflation","7012","December","%","1.211729","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7001","January","%","0.981206","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7002","February","%","0.69416","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7003","March","%","0.296205","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7004","April","%","-0.027582","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7005","May","%","-0.794956","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7006","June","%","-1.277844","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7007","July","%","-1.440368","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7008","August","%","-1.346229","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7009","September","%","-0.532335","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7010","October","%","0.03572","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7011","November","%","0.267877","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2014","2014","23014","Food price inflation","7012","December","%","-0.301848","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7001","January","%","-0.128837","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7002","February","%","0.701922","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7003","March","%","0.856696","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7004","April","%","0.881816","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7005","May","%","1.156355","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7006","June","%","1.359812","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7007","July","%","1.065132","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7008","August","%","1.516441","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7009","September","%","1.731917","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7010","October","%","1.869652","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7011","November","%","1.559378","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2015","2015","23014","Food price inflation","7012","December","%","1.391435","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7001","January","%","0.999092","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7002","February","%","0.193075","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7003","March","%","0.227282","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7004","April","%","0.456696","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7005","May","%","0.680732","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7006","June","%","0.64043","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7007","July","%","1.384199","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7008","August","%","1.142116","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7009","September","%","0.269403","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7010","October","%","-0.012501","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7011","November","%","0.089911","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2016","2016","23014","Food price inflation","7012","December","%","0.72016","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7001","January","%","1.733582","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7002","February","%","2.828504","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7003","March","%","2.249243","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7004","April","%","1.859781","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7005","May","%","1.574047","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7006","June","%","0.878968","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7007","July","%","0.577352","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7008","August","%","0.490772","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7009","September","%","1.339606","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7010","October","%","2.039081","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7011","November","%","2.003562","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2017","2017","23014","Food price inflation","7012","December","%","1.604682","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7001","January","%","1.156454","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7002","February","%","-0.055323","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7003","March","%","0.767203","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7004","April","%","1.181548","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7005","May","%","1.763545","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7006","June","%","2.276619","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7007","July","%","2.05694","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7008","August","%","1.960214","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7009","September","%","1.509291","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7010","October","%","1.121646","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7011","November","%","1.054585","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2018","2018","23014","Food price inflation","7012","December","%","0.944001","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7001","January","%","0.85261","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7002","February","%","1.628093","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7003","March","%","1.089939","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7004","April","%","0.626221","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7005","May","%","0.489694","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7006","June","%","0.330795","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7007","July","%","0.696684","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7008","August","%","0.728629","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7009","September","%","0.566762","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7010","October","%","0.759523","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7011","November","%","1.006901","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2019","2019","23014","Food price inflation","7012","December","%","1.077209","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7001","January","%","1.125729","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7002","February","%","0.947154","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7003","March","%","1.536749","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7004","April","%","3.11922","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7005","May","%","2.805279","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7006","June","%","2.679198","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7007","July","%","1.845357","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7008","August","%","1.627155","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7009","September","%","1.754027","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7010","October","%","1.810466","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7011","November","%","1.455136","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2020","2020","23014","Food price inflation","7012","December","%","0.943311","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7001","January","%","0.935068","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7002","February","%","0.725282","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7003","March","%","0.605025","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7004","April","%","-0.197387","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7005","May","%","-0.069252","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7006","June","%","0.117345","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7007","July","%","0.819544","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7008","August","%","1.361197","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7009","September","%","1.58908","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7010","October","%","1.593343","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7011","November","%","2.448264","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2021","2021","23014","Food price inflation","7012","December","%","3.905561","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7001","January","%","4.389645","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7002","February","%","5.51328","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7003","March","%","6.657553","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7004","April","%","8.490565","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7005","May","%","9.553018","E","Estimated value",""
"CP","Consumer Price Indices","039","Southern Europe","2022","2022","23014","Food price inflation","7006","June","%","11.19528","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7001","January","%","2.495786","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7002","February","%","2.391143","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7003","March","%","3.844216","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7004","April","%","4.459127","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7005","May","%","5.67614","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7006","June","%","5.88756","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7007","July","%","5.939258","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7008","August","%","5.357283","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7009","September","%","5.490587","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7010","October","%","5.692555","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7011","November","%","4.606586","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2001","2001","23014","Food price inflation","7012","December","%","4.791681","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7001","January","%","6.026007","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7002","February","%","5.289139","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7003","March","%","4.135211","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7004","April","%","2.834722","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7005","May","%","1.348704","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7006","June","%","0.562057","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7007","July","%","0.357373","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7008","August","%","0.683538","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7009","September","%","0.727556","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7010","October","%","0.313179","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7011","November","%","0.564906","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2002","2002","23014","Food price inflation","7012","December","%","0.267483","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7001","January","%","-1.122374","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7002","February","%","-0.30473","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7003","March","%","0.24823","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7004","April","%","0.540834","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7005","May","%","0.537651","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7006","June","%","1.462139","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7007","July","%","1.447636","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7008","August","%","1.744182","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7009","September","%","2.26556","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7010","October","%","2.129494","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7011","November","%","2.15269","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2003","2003","23014","Food price inflation","7012","December","%","1.778262","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7001","January","%","1.57779","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7002","February","%","0.739071","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7003","March","%","0.400801","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7004","April","%","0.323332","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7005","May","%","0.481267","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7006","June","%","0.324333","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7007","July","%","0.053776","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7008","August","%","-0.690283","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7009","September","%","-1.451367","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7010","October","%","-1.239261","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7011","November","%","-1.053828","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2004","2004","23014","Food price inflation","7012","December","%","-0.327961","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7001","January","%","-0.902394","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7002","February","%","0.25814","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7003","March","%","0.709475","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7004","April","%","0.077999","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7005","May","%","0.17282","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7006","June","%","-0.255887","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7007","July","%","-0.406002","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7008","August","%","0.084642","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7009","September","%","0.114628","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7010","October","%","0.124681","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7011","November","%","0.459629","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2005","2005","23014","Food price inflation","7012","December","%","0.498385","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7001","January","%","1.090222","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7002","February","%","0.825","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7003","March","%","0.056786","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7004","April","%","0.810336","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7005","May","%","1.092904","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7006","June","%","1.265083","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7007","July","%","1.887818","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7008","August","%","2.502459","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7009","September","%","3.15687","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7010","October","%","2.631169","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7011","November","%","2.755582","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2006","2006","23014","Food price inflation","7012","December","%","2.278918","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7001","January","%","2.287831","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7002","February","%","1.592251","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7003","March","%","1.572137","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7004","April","%","2.298142","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7005","May","%","1.588742","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7006","June","%","1.884531","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7007","July","%","1.904262","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7008","August","%","1.947115","E","Estimated value",""
"CP","Consumer Price Indices","155","Western Europe","2007","2007","23014","Food price inflation","7009","September","%","1.912558","E","Estimated value",""
